2024-07-27 00:02:42.4088|0|DEBUG|UserRegistration.Program|init main |url: |action: 
2024-07-27 00:03:00.8876|3|WARN|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|Unable to configure browser refresh script injection on the response. Consider manually adding '<script src="/_framework/aspnetcore-browser-refresh.js"></script>' to the body of the page. |url: https://localhost/Home/Register|action: Register
2024-07-27 00:05:01.6051|0|DEBUG|UserRegistration.Program|init main |url: |action: 
2024-07-27 00:05:02.6652|14|INFO|Microsoft.Hosting.Lifetime|Now listening on: https://localhost:7087 |url: |action: 
2024-07-27 00:05:02.6748|14|INFO|Microsoft.Hosting.Lifetime|Now listening on: http://localhost:5141 |url: |action: 
2024-07-27 00:05:02.6748|0|INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2024-07-27 00:05:02.6748|0|INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2024-07-27 00:05:02.6748|0|INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\junya\source\repos\UserRegistration\UserRegistration |url: |action: 
2024-07-27 00:05:03.3151|1|DEBUG|UserRegistration.Controllers.HomeController|NLog injected into InfoController |url: https://localhost/|action: Index
2024-07-27 00:05:03.3720|3|WARN|Microsoft.WebTools.BrowserLink.Net.BrowserLinkMiddleware|Unable to configure Browser Link script injection on the response.  |url: https://localhost/|action: Index
2024-07-27 00:05:03.3720|3|WARN|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|Unable to configure browser refresh script injection on the response. Consider manually adding '<script src="/_framework/aspnetcore-browser-refresh.js"></script>' to the body of the page. |url: https://localhost/|action: Index
2024-07-27 00:05:04.7441|1|DEBUG|UserRegistration.Controllers.HomeController|NLog injected into InfoController |url: https://localhost/Home/Login|action: Login
2024-07-27 00:05:04.8094|3|WARN|Microsoft.WebTools.BrowserLink.Net.BrowserLinkMiddleware|Unable to configure Browser Link script injection on the response.  |url: https://localhost/Home/Login|action: Login
2024-07-27 00:05:04.8094|3|WARN|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|Unable to configure browser refresh script injection on the response. Consider manually adding '<script src="/_framework/aspnetcore-browser-refresh.js"></script>' to the body of the page. |url: https://localhost/Home/Login|action: Login
2024-07-27 00:05:06.5409|1|DEBUG|UserRegistration.Controllers.HomeController|NLog injected into InfoController |url: https://localhost/Home/Login|action: Login
2024-07-27 00:05:07.0965|0|WARN|Service.UserService|Authentication failed. |url: https://localhost/Home/Login|action: Login
2024-07-27 00:05:07.1060|3|WARN|Microsoft.WebTools.BrowserLink.Net.BrowserLinkMiddleware|Unable to configure Browser Link script injection on the response.  |url: https://localhost/Home/Login|action: Login
2024-07-27 00:05:07.1060|3|WARN|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|Unable to configure browser refresh script injection on the response. Consider manually adding '<script src="/_framework/aspnetcore-browser-refresh.js"></script>' to the body of the page. |url: https://localhost/Home/Login|action: Login
2024-07-27 00:05:08.2829|1|DEBUG|UserRegistration.Controllers.HomeController|NLog injected into InfoController |url: https://localhost/Home/Login|action: Login
2024-07-27 00:05:10.7760|1|DEBUG|UserRegistration.Controllers.HomeController|NLog injected into InfoController |url: https://localhost/Home/Login|action: Login
2024-07-27 00:05:10.7760|3|WARN|Microsoft.WebTools.BrowserLink.Net.BrowserLinkMiddleware|Unable to configure Browser Link script injection on the response.  |url: https://localhost/Home/Login|action: Login
2024-07-27 00:05:10.7760|3|WARN|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|Unable to configure browser refresh script injection on the response. Consider manually adding '<script src="/_framework/aspnetcore-browser-refresh.js"></script>' to the body of the page. |url: https://localhost/Home/Login|action: Login
2024-07-27 00:05:12.8204|1|DEBUG|UserRegistration.Controllers.HomeController|NLog injected into InfoController |url: https://localhost/Home/Login|action: Login
2024-07-27 00:05:12.9470|0|WARN|Service.UserService|Authentication failed. |url: https://localhost/Home/Login|action: Login
2024-07-27 00:05:12.9470|3|WARN|Microsoft.WebTools.BrowserLink.Net.BrowserLinkMiddleware|Unable to configure Browser Link script injection on the response.  |url: https://localhost/Home/Login|action: Login
2024-07-27 00:05:12.9470|3|WARN|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|Unable to configure browser refresh script injection on the response. Consider manually adding '<script src="/_framework/aspnetcore-browser-refresh.js"></script>' to the body of the page. |url: https://localhost/Home/Login|action: Login
2024-07-27 00:26:53.5371|0|DEBUG|UserRegistration.Program|init main |url: |action: 
2024-07-27 00:26:54.8910|14|INFO|Microsoft.Hosting.Lifetime|Now listening on: https://localhost:7087 |url: |action: 
2024-07-27 00:26:54.8989|14|INFO|Microsoft.Hosting.Lifetime|Now listening on: http://localhost:5141 |url: |action: 
2024-07-27 00:26:54.8989|0|INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2024-07-27 00:26:54.8989|0|INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2024-07-27 00:26:54.8989|0|INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\junya\source\repos\UserRegistration\UserRegistration |url: |action: 
2024-07-27 00:26:55.5848|1|DEBUG|UserRegistration.Controllers.HomeController|NLog injected into InfoController |url: https://localhost/|action: Index
2024-07-27 00:26:55.6486|3|WARN|Microsoft.WebTools.BrowserLink.Net.BrowserLinkMiddleware|Unable to configure Browser Link script injection on the response.  |url: https://localhost/|action: Index
2024-07-27 00:26:55.6486|3|WARN|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|Unable to configure browser refresh script injection on the response. Consider manually adding '<script src="/_framework/aspnetcore-browser-refresh.js"></script>' to the body of the page. |url: https://localhost/|action: Index
2024-07-27 00:26:56.7529|1|DEBUG|UserRegistration.Controllers.HomeController|NLog injected into InfoController |url: https://localhost/Home/Login|action: Login
2024-07-27 00:26:56.7852|3|WARN|Microsoft.WebTools.BrowserLink.Net.BrowserLinkMiddleware|Unable to configure Browser Link script injection on the response.  |url: https://localhost/Home/Login|action: Login
2024-07-27 00:26:56.7852|3|WARN|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|Unable to configure browser refresh script injection on the response. Consider manually adding '<script src="/_framework/aspnetcore-browser-refresh.js"></script>' to the body of the page. |url: https://localhost/Home/Login|action: Login
2024-07-27 00:26:58.7464|1|DEBUG|UserRegistration.Controllers.HomeController|NLog injected into InfoController |url: https://localhost/Home/Login|action: Login
2024-07-27 00:26:59.3126|0|WARN|Service.UserService|Authentication failed. |url: https://localhost/Home/Login|action: Login
2024-07-27 00:26:59.3195|3|WARN|Microsoft.WebTools.BrowserLink.Net.BrowserLinkMiddleware|Unable to configure Browser Link script injection on the response.  |url: https://localhost/Home/Login|action: Login
2024-07-27 00:26:59.3195|3|WARN|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|Unable to configure browser refresh script injection on the response. Consider manually adding '<script src="/_framework/aspnetcore-browser-refresh.js"></script>' to the body of the page. |url: https://localhost/Home/Login|action: Login
2024-07-27 00:27:01.8238|1|DEBUG|UserRegistration.Controllers.HomeController|NLog injected into InfoController |url: https://localhost/Home/Register|action: Register
2024-07-27 00:27:01.8731|3|WARN|Microsoft.WebTools.BrowserLink.Net.BrowserLinkMiddleware|Unable to configure Browser Link script injection on the response.  |url: https://localhost/Home/Register|action: Register
2024-07-27 00:27:01.8731|3|WARN|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|Unable to configure browser refresh script injection on the response. Consider manually adding '<script src="/_framework/aspnetcore-browser-refresh.js"></script>' to the body of the page. |url: https://localhost/Home/Register|action: Register
2024-07-27 00:27:12.9427|1|DEBUG|UserRegistration.Controllers.HomeController|NLog injected into InfoController |url: https://localhost/Home/Register|action: Register
2024-07-27 00:27:12.9427|3|WARN|Microsoft.WebTools.BrowserLink.Net.BrowserLinkMiddleware|Unable to configure Browser Link script injection on the response.  |url: https://localhost/Home/Register|action: Register
2024-07-27 00:27:12.9427|3|WARN|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|Unable to configure browser refresh script injection on the response. Consider manually adding '<script src="/_framework/aspnetcore-browser-refresh.js"></script>' to the body of the page. |url: https://localhost/Home/Register|action: Register
2024-07-27 00:27:45.4286|1|DEBUG|UserRegistration.Controllers.HomeController|NLog injected into InfoController |url: https://localhost/Home/Register|action: Register
2024-07-27 00:27:45.4424|3|WARN|Microsoft.WebTools.BrowserLink.Net.BrowserLinkMiddleware|Unable to configure Browser Link script injection on the response.  |url: https://localhost/Home/Register|action: Register
2024-07-27 00:27:45.4424|3|WARN|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|Unable to configure browser refresh script injection on the response. Consider manually adding '<script src="/_framework/aspnetcore-browser-refresh.js"></script>' to the body of the page. |url: https://localhost/Home/Register|action: Register
2024-07-27 00:27:47.2096|1|DEBUG|UserRegistration.Controllers.HomeController|NLog injected into InfoController |url: https://localhost/Home/Register|action: Register
2024-07-27 00:27:47.2096|3|WARN|Microsoft.WebTools.BrowserLink.Net.BrowserLinkMiddleware|Unable to configure Browser Link script injection on the response.  |url: https://localhost/Home/Register|action: Register
2024-07-27 00:27:47.2096|3|WARN|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|Unable to configure browser refresh script injection on the response. Consider manually adding '<script src="/_framework/aspnetcore-browser-refresh.js"></script>' to the body of the page. |url: https://localhost/Home/Register|action: Register
2024-07-27 00:27:47.9689|1|DEBUG|UserRegistration.Controllers.HomeController|NLog injected into InfoController |url: https://localhost/Home/Login|action: Login
2024-07-27 00:27:47.9689|3|WARN|Microsoft.WebTools.BrowserLink.Net.BrowserLinkMiddleware|Unable to configure Browser Link script injection on the response.  |url: https://localhost/Home/Login|action: Login
2024-07-27 00:27:47.9689|3|WARN|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|Unable to configure browser refresh script injection on the response. Consider manually adding '<script src="/_framework/aspnetcore-browser-refresh.js"></script>' to the body of the page. |url: https://localhost/Home/Login|action: Login
2024-07-27 00:27:50.0621|1|DEBUG|UserRegistration.Controllers.HomeController|NLog injected into InfoController |url: https://localhost/Home/Login|action: Login
2024-07-27 00:27:50.3124|0|WARN|Service.UserService|Authentication failed. |url: https://localhost/Home/Login|action: Login
2024-07-27 00:27:50.3124|3|WARN|Microsoft.WebTools.BrowserLink.Net.BrowserLinkMiddleware|Unable to configure Browser Link script injection on the response.  |url: https://localhost/Home/Login|action: Login
2024-07-27 00:27:50.3124|3|WARN|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|Unable to configure browser refresh script injection on the response. Consider manually adding '<script src="/_framework/aspnetcore-browser-refresh.js"></script>' to the body of the page. |url: https://localhost/Home/Login|action: Login
